"odkaz";"nazev";"vyucujici";"predmet";"tyden";"keywords";"typ";"kod";"poznamky";"origolink";"nahrazeno"
"https://web.microsoftstream.com/video/7af05c32-c80e-4079-b53a-eeeb81739796";"Schrödingerova rovnice: 3D a více částic";"Petr Slavíček";"Kvantová chemie";1;"Schrödingerova rovnice,kvantová chemie,částice";"přednáška";"M403001";;"https://web.microsoftstream.com/video/7af05c32-c80e-4079-b53a-eeeb81739796";
"https://web.microsoftstream.com/video/b1c5df9e-c7b8-4f31-9d98-305e7b6e2858";"Matematické okénko: komplexní čísla";"Petr Slavíček";"Kvantová chemie";1;"komplexní čísla,kvantová chemie";"přednáška";"M403001";;"https://web.microsoftstream.com/video/b1c5df9e-c7b8-4f31-9d98-305e7b6e2858";
"https://web.microsoftstream.com/video/a81deb03-765e-4f46-83b2-b22d14e1f3b0";"Časově závislá Schrödingerova rovnice";"Petr Slavíček";"Kvantová chemie";1;"Schrödingerova rovnice,časová závislost,kvantová chemie";"přednáška";"M403001";;"https://web.microsoftstream.com/video/a81deb03-765e-4f46-83b2-b22d14e1f3b0";
"https://web.microsoftstream.com/video/2ca918a2-3c92-4919-b615-be8172ebcfe5";"Komplexní čísla";"Petr Slavíček";"Kvantová chemie";2;"kvantová chemie,komplexní čísla";"přednáška";"M403001";;"https://web.microsoftstream.com/video/2ca918a2-3c92-4919-b615-be8172ebcfe5";
"https://web.microsoftstream.com/video/3b27c01f-6845-4824-a58b-7f1381eb614a";"Operátory";"Petr Slavíček";"Kvantová chemie";2;"kvantová chemie,operátor,Schrödingerova rovnice,vlnová funkce";"přednáška";"M403001";;"https://web.microsoftstream.com/video/3b27c01f-6845-4824-a58b-7f1381eb614a";
"https://web.microsoftstream.com/video/5942fa87-5cea-4775-b281-5b1f34d6f148";"Prostory funkcí";"Petr Slavíček";"Kvantová chemie";2;"kvantová chemie,prostory funkcí,vlnová funkce";"přednáška";"M403001";;"https://web.microsoftstream.com/video/5942fa87-5cea-4775-b281-5b1f34d6f148";
"https://web.microsoftstream.com/video/11ed9ab7-9043-4470-bcd4-b60d0044e735";"Hermitovské operátory";"Petr Slavíček";"Kvantová chemie";2;"Hermitovské operátory,kvantová chemie,operátor,vlnová funkce";"přednáška";"M403001";;"https://web.microsoftstream.com/video/11ed9ab7-9043-4470-bcd4-b60d0044e735";
"https://web.microsoftstream.com/video/6db6c728-a2ea-40a1-9247-fe84fb51d68a";"Vlastní problém operátoru";"Petr Slavíček";"Kvantová chemie";2;"operátor,kvantová chemie";"přednáška";"M403001";;"https://web.microsoftstream.com/video/6db6c728-a2ea-40a1-9247-fe84fb51d68a";
"https://web.microsoftstream.com/video/8a1a8720-2d21-460a-a67a-66fb4a57dd8b";"Postuláty kvantové mechaniky";"Petr Slavíček";"Kvantová chemie";2;"kvantová mechanika,QM,vlnová funkce,operátor";"přednáška";"M403001";;"https://web.microsoftstream.com/video/8a1a8720-2d21-460a-a67a-66fb4a57dd8b";
"https://web.microsoftstream.com/video/e0ced302-c7a2-4a4b-8082-b80111a501bf";"Kvantová mechanika více částic";"Petr Slavíček";"Kvantová chemie";2;"kvantová mechanika,QM,vlnová funkce,operátor";"přednáška";"M403001";;"https://web.microsoftstream.com/video/e0ced302-c7a2-4a4b-8082-b80111a501bf";
"https://web.microsoftstream.com/video/64c575f3-b660-4e7b-8558-6552e2c39f53";"Maticová forma kvantové mechaniky";"Petr Slavíček";"Kvantová chemie";2;"matice,maticová forma,kvantová mechanika,QM,maticová formulace";"přednáška";"M403001";;"https://web.microsoftstream.com/video/64c575f3-b660-4e7b-8558-6552e2c39f53";
"https://web.microsoftstream.com/video/e6bbb2b8-483e-4448-8670-045d1cbec9af";"Komutace operátorů a relace neurčitosti";"Petr Slavíček";"Kvantová chemie";3;"operátor,komutace operátoru,komutace,relace neurčitosti";"přednáška";"M403001";;"https://web.microsoftstream.com/video/e6bbb2b8-483e-4448-8670-045d1cbec9af";
"https://web.microsoftstream.com/video/7eae6d98-8f66-4b3f-a332-d17df280612a";"Zákony zachování v kvantové mechanice";"Petr Slavíček";"Kvantová chemie";3;"kvantová mechanika,QM,zákon zachování";"přednáška";"M403001";;"https://web.microsoftstream.com/video/7eae6d98-8f66-4b3f-a332-d17df280612a";
"https://web.microsoftstream.com/video/d8ef01d4-0aef-4e74-94a1-279b49c3c3b8";"Částice rotující v rovině";"Petr Slavíček";"Kvantová chemie";3;"kvantová chemie,rotace částic,rotace v rovine,rotace,moment hybnosti";"přednáška";"M403001";;"https://web.microsoftstream.com/video/d8ef01d4-0aef-4e74-94a1-279b49c3c3b8";
"https://web.microsoftstream.com/video/d03d82c6-18f1-45ed-ad3a-08cfe251a81d";"Kvantování momentu hybnosti 1";"Petr Slavíček";"Kvantová chemie";3;"kvantování,moment hybnosti,transformace,vlnová funkce";"přednáška";"M403001";;"https://web.microsoftstream.com/video/d03d82c6-18f1-45ed-ad3a-08cfe251a81d";
"https://web.microsoftstream.com/video/4de276d4-88c0-4e7b-9c06-a8843ce02c0c";"Kvantování momentu hybnosti 2";"Petr Slavíček";"Kvantová chemie";3;"kvantování,moment hybnosti";"přednáška";"M403001";;"https://web.microsoftstream.com/video/4de276d4-88c0-4e7b-9c06-a8843ce02c0c";
"https://web.microsoftstream.com/video/272a2ed2-3045-4c0b-8f3f-34471ba88be8";"Moment hybnosti a rotační spektra molekul";"Petr Slavíček";"Kvantová chemie";3;"moment hybnosti,rotační spektrum,rotace,rotační stavy";"přednáška";"M403001";;"https://web.microsoftstream.com/video/272a2ed2-3045-4c0b-8f3f-34471ba88be8";
"https://web.microsoftstream.com/video/1c3ab5cf-4eac-4ffb-ae31-10d595d4ac37";"Metoda separace proměnných";"Petr Slavíček";"Kvantová chemie";4;"separace proměnných,kvantová chemie,vlnová funkce";"přednáška";"M403001";;"https://web.microsoftstream.com/video/1c3ab5cf-4eac-4ffb-ae31-10d595d4ac37";
"https://web.microsoftstream.com/video/9dbc6bf5-0a90-4254-8472-7d90a4afc8cb";"Pohyb dvou svázaných částic";"Petr Slavíček";"Kvantová chemie";4;"svázané částice,pohyb částic,kvantová chemie";"přednáška";"M403001";;"https://web.microsoftstream.com/video/9dbc6bf5-0a90-4254-8472-7d90a4afc8cb";
"https://web.microsoftstream.com/video/a8766300-2c88-4d16-b470-b2a3f62b4dbd";"Radiální rovnice";"Petr Slavíček";"Kvantová chemie";4;"radiální rovnice,moment hybnosti,kvantová chemie,vibrace,rotace";"přednáška";"M403001";;"https://web.microsoftstream.com/video/a8766300-2c88-4d16-b470-b2a3f62b4dbd";
"https://web.microsoftstream.com/video/56455bba-1f46-4aa6-997c-3ea94cae8fd5";"Atom vodíku";"Petr Slavíček";"Kvantová chemie";4;"vodík,Laguenovy polynomy,kvantová chemie";"přednáška";"M403001";;"https://web.microsoftstream.com/video/56455bba-1f46-4aa6-997c-3ea94cae8fd5";
"https://web.microsoftstream.com/video/0aa10ce1-5545-48e0-a897-fac62b444d48";"Štěpení hladin v magnetickém poli";"Petr Slavíček";"Kvantová chemie";4;"štěpení hladin,magnetické pole,kvantová chemie,Zeemanův jev";"přednáška";"M403001";;"https://web.microsoftstream.com/video/0aa10ce1-5545-48e0-a897-fac62b444d48";
"https://web.microsoftstream.com/video/d9d85059-b962-446e-945e-7c72be57cbd0";"Variační princip";"Petr Slavíček";"Kvantová chemie";5;"variační princip,funkcionál,operátor,kvantová chemie";"přednáška";"M403001";;"https://web.microsoftstream.com/video/d9d85059-b962-446e-945e-7c72be57cbd0";
"https://web.microsoftstream.com/video/b20d503c-9c11-488f-bd14-c7326501577f";"Variační metoda optimalizace vlnových funkcí";"Petr Slavíček";"Kvantová chemie";5;"variační princip,vlnová funkce,optimalizace,funkcionál,sekulární rovnice";"přednáška";"M403001";;"https://web.microsoftstream.com/video/b20d503c-9c11-488f-bd14-c7326501577f";
"https://web.microsoftstream.com/video/cb7525b6-d362-4c87-a97e-22cb858ff748";"Variační princip: dodatek";"Petr Slavíček";"Kvantová chemie";5;"variační princip,kvantová chemie,funkcionál";"přednáška";"M403001";;"https://web.microsoftstream.com/video/cb7525b6-d362-4c87-a97e-22cb858ff748";
"https://web.microsoftstream.com/video/692f9575-fafe-4b9a-badb-fd662b30d4e9";"Poruchová metoda";"Petr Slavíček";"Kvantová chemie";5;"poruchová metoda,kvantová chemie,rotace";"přednáška";"M403001";;"https://web.microsoftstream.com/video/692f9575-fafe-4b9a-badb-fd662b30d4e9";
"https://web.microsoftstream.com/video/5b3817d5-8261-494b-a117-6f14ca508901";"Atom helia: Poruchový přístup";"Petr Slavíček";"Kvantová chemie";6;"helium,kvantová chemie,poruchový přístup";"přednáška";"M403001";;"https://web.microsoftstream.com/video/5b3817d5-8261-494b-a117-6f14ca508901";
"https://web.microsoftstream.com/video/93111ef5-550a-4d1b-aad0-89138074241d";"Atom helia: Variační přístup";"Petr Slavíček";"Kvantová chemie";6;"helium,variační přístup,lithium,kvantová chemie";"přednáška";"M403001";;"https://web.microsoftstream.com/video/93111ef5-550a-4d1b-aad0-89138074241d";
"https://web.microsoftstream.com/video/733defee-ae3b-4522-857f-d41bb4794c77";"Elektronový spin";"Petr Slavíček";"Kvantová chemie";6;"elektronový spin,spin,kvantová chemie,Stern–Gerlach";"přednáška";"M403001";;"https://web.microsoftstream.com/video/733defee-ae3b-4522-857f-d41bb4794c77";
"https://web.microsoftstream.com/video/bb3524de-8053-4187-a86d-a33f69a05ad3";"Pauliho vylučovací princip a antisymetrie vlnové funkce";"Petr Slavíček";"Kvantová chemie";6;"Pauliho vylučovací princip,antisymetrie,vlnová funkce,spin,Slaterův determinant";"přednáška";"M403001";;"https://web.microsoftstream.com/video/bb3524de-8053-4187-a86d-a33f69a05ad3";
"https://web.microsoftstream.com/video/30391d76-f830-4a48-901b-52ea89582f15";"NMR a EPR";"Petr Slavíček";"Kvantová chemie";6;"NMR,EPR,elektronova paramagneticka rezonance,spektroskopie,nukleární magnetická rezonance";"přednáška";"M403001";;"https://web.microsoftstream.com/video/30391d76-f830-4a48-901b-52ea89582f15";
"https://web.microsoftstream.com/video/a2b26de0-7d6f-4830-897d-c0434ee71071";"Hartreeho metoda";"Petr Slavíček";"Kvantová chemie";7;"Hartree,Hartreeho metoda,variační optimalizace";"přednáška";"M403001";;"https://web.microsoftstream.com/video/a2b26de0-7d6f-4830-897d-c0434ee71071";
"https://web.microsoftstream.com/video/a968f898-930f-4931-971a-47aab9cc1198";"Hartreeho–Fockova metoda";"Petr Slavíček";"Kvantová chemie";7;"Hartree–Fock,Fockovy rovnice,SCF,determinant";"přednáška";"M403001";;"https://web.microsoftstream.com/video/a968f898-930f-4931-971a-47aab9cc1198";
"https://web.microsoftstream.com/video/3f59ee7b-6a1e-4790-a7b5-4ce4cb74a226";"Roothanovy rovnice a báze atomových orbitalů";"Petr Slavíček";"Kvantová chemie";7;"Roothanovy rovnice,atomový orbital,orbital,báze orbitalů,minimální báze,rozšířená báze";"přednáška";"M403001";;"https://web.microsoftstream.com/video/3f59ee7b-6a1e-4790-a7b5-4ce4cb74a226";
"https://web.microsoftstream.com/video/72a4023a-3cff-46d4-99b8-513d537c334c";"Periodický zákon";"Petr Slavíček";"Kvantová chemie";7;"periodický zákon,periodicita,elektronová konfigurace,výstavbový princip,Pauliho princip,pravidlo maximalní multiplicity";"přednáška";"M403001";;"https://web.microsoftstream.com/video/72a4023a-3cff-46d4-99b8-513d537c334c";
"https://web.microsoftstream.com/video/d46eb04e-331a-4e5f-a257-6219310ccaa8";"Sčítání momentu hybnosti a atomové termy";"Petr Slavíček";"Kvantová chemie";7;"sčítaní momentu hybnosti,moment hybnosti,atomové termy,Hundova pravidla,spin";"přednáška";"M403001";;"https://web.microsoftstream.com/video/d46eb04e-331a-4e5f-a257-6219310ccaa8";
"https://web.microsoftstream.com/video/7368b785-84e7-4605-92bb-c19481ac12d3";"Bornova–Oppenheimerova aproximace: Kvalitativní náhled";"Petr Slavíček";"Kvantová chemie";8;"Bornova–Oppenheimova aproximace,hyperplocha potenciální energie,Schrödingerova rovnice";"přednáška";"M403001";;"https://web.microsoftstream.com/video/7368b785-84e7-4605-92bb-c19481ac12d3";
"https://web.microsoftstream.com/video/f6aa23ad-c24a-437b-b5b9-ea763812ddfa";"Bornova–Oppenheimerova aproximace: Odvození";"Petr Slavíček";"Kvantová chemie";8;"Bornova–Opppenheimova aproximace,Schrödingerova rovnice,odvození";"přednáška";"M403001";;"https://web.microsoftstream.com/video/f6aa23ad-c24a-437b-b5b9-ea763812ddfa";
"https://web.microsoftstream.com/video/363f2679-ac69-404a-9a55-14700eaec8fc";"Translace, rotace a vibrace molekul";"Petr Slavíček";"Kvantová chemie";8;"rotace,translace,vibrace,tuhý rotor,harmonický oscilátor";"přednáška";"M403001";;"https://web.microsoftstream.com/video/363f2679-ac69-404a-9a55-14700eaec8fc";
"https://web.microsoftstream.com/video/e94615be-6ed3-4f8e-8f27-527a14e82c6f";"Atomové jednotky";"Petr Slavíček";"Kvantová chemie";9;"atomové jednotky,Hartree";"přednáška";"M403001";;"https://web.microsoftstream.com/video/e94615be-6ed3-4f8e-8f27-527a14e82c6f";
"https://web.microsoftstream.com/video/e5298051-1f3a-4312-a95b-95683d294a59";"Jednoelektronové molekuly";"Petr Slavíček";"Kvantová chemie";9;"elektron,jednoelektronové molekuly,MO-LCAO,molekulový orbital";"přednáška";"M403001";;"https://web.microsoftstream.com/video/e5298051-1f3a-4312-a95b-95683d294a59";
"https://web.microsoftstream.com/video/69e5cd63-708a-4962-acc8-858ee7dd23c9";"Jednoelektronové molekuly: Excitované stavy";"Petr Slavíček";"Kvantová chemie";9;"elektron,jednoelektronové molekuly,excitovaný stav,molekulový orbital";"přednáška";"M403001";;"https://web.microsoftstream.com/video/69e5cd63-708a-4962-acc8-858ee7dd23c9";
"https://web.microsoftstream.com/video/1db53741-4b4c-4f58-add9-9076957fbb38";"Víceelektronová diatomika";"Petr Slavíček";"Kvantová chemie";9;"elektron,víceelektronová diatomika,orbital";"přednáška";"M403001";;"https://web.microsoftstream.com/video/1db53741-4b4c-4f58-add9-9076957fbb38";
"https://web.microsoftstream.com/video/d34ff5fc-becc-4c66-be0d-008c0751dac7";"Molekulové termy";"Petr Slavíček";"Kvantová chemie";9;"molekulové termy";"přednáška";"M403001";;"https://web.microsoftstream.com/video/d34ff5fc-becc-4c66-be0d-008c0751dac7";
"https://web.microsoftstream.com/video/07c762c1-92a3-4ba7-8b67-4a8b56c136b0";"Molekulové orbitaly víceelektronových atomů a hybridizace";"Petr Slavíček";"Kvantová chemie";9;"molekulový orbital,víceelektronové atomy,hybridizace";"přednáška";"M403001";;"https://web.microsoftstream.com/video/07c762c1-92a3-4ba7-8b67-4a8b56c136b0";
"https://web.microsoftstream.com/video/d540ae95-e6b1-4acb-9b47-d0ff82397caa";"Ab initio metody";"Petr Slavíček";"Kvantová chemie";10;"ab initio,Hartree–Fock,korelační energie,Roothan,RHF";"přednáška";"M403001";;"https://web.microsoftstream.com/video/d540ae95-e6b1-4acb-9b47-d0ff82397caa";
"https://web.microsoftstream.com/video/8f49de41-98f3-4be1-8679-e7c2ddb01254";"Poruchové metody";"Petr Slavíček";"Kvantová chemie";10;"poruchové metody,Möller–Plesset,MP";"přednáška";"M403001";;"https://web.microsoftstream.com/video/8f49de41-98f3-4be1-8679-e7c2ddb01254";
"https://web.microsoftstream.com/video/44b0c54d-8e4c-4a58-ae7f-1a22541f9ce0";"Metoda konfigurační interakce";"Petr Slavíček";"Kvantová chemie";10;"konfigurační interakce,Slaterův determinant,variační princip";"přednáška";"M403001";;"https://web.microsoftstream.com/video/44b0c54d-8e4c-4a58-ae7f-1a22541f9ce0";
"https://web.microsoftstream.com/video/5b301837-3c22-4b39-835a-edc12387c4e7";"Metoda spřažených klastrů";"Petr Slavíček";"Kvantová chemie";10;"spřažené klastry,metoda spřažených klastrů,CCSD";"přednáška";"M403001";;"https://web.microsoftstream.com/video/5b301837-3c22-4b39-835a-edc12387c4e7";
"https://web.microsoftstream.com/video/dffd7489-2368-47b0-a23d-010df202ffb7";"Multireferenční metody";"Petr Slavíček";"Kvantová chemie";10;"multireferenční metody,MC-SCF,CASSCF";"přednáška";"M403001";;"https://web.microsoftstream.com/video/dffd7489-2368-47b0-a23d-010df202ffb7";
"https://web.microsoftstream.com/video/e0a42322-eb1e-489e-87f4-ad7fa92b459e";"Funkcionál a variace funkcionálu";"Petr Slavíček";"Kvantová chemie";11;"funkcionál,variace funkcionálu,vlnová funkce";"přednáška";"M403001";;"https://web.microsoftstream.com/video/e0a42322-eb1e-489e-87f4-ad7fa92b459e";
"https://web.microsoftstream.com/video/b821cf04-085b-47bb-96a3-7795abef5f5b";"Co je to elektronová hustota?";"Petr Slavíček";"Kvantová chemie";11;"elektron,elektronová hustota";"přednáška";"M403001";;"https://web.microsoftstream.com/video/b821cf04-085b-47bb-96a3-7795abef5f5b";
"https://web.microsoftstream.com/video/76580796-0a61-4557-8d69-15affd4b1562";"Hohenbergovy–Kohnovy teorémy";"Petr Slavíček";"Kvantová chemie";11;"Hohenbergovy–Kohnovy teorémy,variační princip,HK";"přednáška";"M403001";;"https://web.microsoftstream.com/video/76580796-0a61-4557-8d69-15affd4b1562";
"https://web.microsoftstream.com/video/3f39eea2-b250-4659-9762-b4ab9137779c";"Kohnovy–Shamovy rovnice";"Petr Slavíček";"Kvantová chemie";11;"Kohnovy–Shamovy rovnice";"přednáška";"M403001";;"https://web.microsoftstream.com/video/3f39eea2-b250-4659-9762-b4ab9137779c";
"https://web.microsoftstream.com/video/6b61dab5-c848-4294-b7b8-f04848288341";"Jákobův žebřík";"Petr Slavíček";"Kvantová chemie";11;"aproximace lokální hustoty,lokální hustota,funkcionál,GGA funkcionály,hybridní funkcionály,dvojitě hybridní funkcionály";"přednáška";"M403001";;"https://web.microsoftstream.com/video/6b61dab5-c848-4294-b7b8-f04848288341";
"https://web.microsoftstream.com/video/89ed3025-858e-44b6-9855-d5449610db34";"Geometrie přímé mřížky krystalu";"Ctirad Červinka";"Kvantová chemie";12;"krystal,mřížka krystalu,geometrie mřížky,ideální krystal,translační invariance";"přednáška";"M403001";;"https://web.microsoftstream.com/video/89ed3025-858e-44b6-9855-d5449610db34";
"https://web.microsoftstream.com/video/364fa814-ce85-4e07-9956-85ff5b10dc8d";"Fermiho volný elektronový plyn";"Ctirad Červinka";"Kvantová chemie";12;"Fermiho plyn,volný elektrónový plyn,HOMO,LUMO";"přednáška";"M403001";;"https://web.microsoftstream.com/video/364fa814-ce85-4e07-9956-85ff5b10dc8d";
"https://web.microsoftstream.com/video/83ffd6dc-3b67-4ad9-aa7b-faf02f49fa60";"Struktura reciproké mřížky krystalu";"Ctirad Červinka";"Kvantová chemie";12;"krystal,reciproká mřížka,mřížka krystalu,vlnově-částicový dualismus,reciproký prostor";"přednáška";"M403001";;"https://web.microsoftstream.com/video/83ffd6dc-3b67-4ad9-aa7b-faf02f49fa60";
"https://web.microsoftstream.com/video/facfe0eb-fe5d-472d-be24-aa28050fdbfb";"Blochův teorém";"Ctirad Červinka";"Kvantová chemie";12;"Blochův teorém,periodický systém,Schrödingerova rovnice";"přednáška";"M403001";;"https://web.microsoftstream.com/video/facfe0eb-fe5d-472d-be24-aa28050fdbfb";
"https://web.microsoftstream.com/video/0bfe2f5c-4e8d-43f1-ae16-eb3c324d162d";"Kronigův–Penneyho model";"Ctirad Červinka";"Kvantová chemie";12;"Kronigův–Penneyho model,psi,pevná látka";"přednáška";"M403001";;"https://web.microsoftstream.com/video/0bfe2f5c-4e8d-43f1-ae16-eb3c324d162d";
"https://web.microsoftstream.com/video/295272b6-7603-470f-a2c1-72b0635508aa";"Obecné předřešení Schroedingerovy rovnice s periodickým potenciálem";"Ctirad Červinka";"Kvantová chemie";12;"Schrödingerova rovnice,periodicita,periodický potenciál";"přednáška";"M403001";;"https://web.microsoftstream.com/video/295272b6-7603-470f-a2c1-72b0635508aa";
"https://web.microsoftstream.com/video/844da35e-2107-46ae-9fb4-6836cee5d6ad";"Hückelova metoda: Principy";"Petr Slavíček";"Kvantová chemie";13;"Hückelova metoda,molekulový orbital,delokalizační energie,sekulární rovnice";"přednáška";"M403001";;"https://web.microsoftstream.com/video/844da35e-2107-46ae-9fb4-6836cee5d6ad";
"https://web.microsoftstream.com/video/27bada0e-f769-415f-8b06-3c0d6b288146";"Hückelova metoda: Použití";"Petr Slavíček";"Kvantová chemie";13;"Hückelova metoda,molekulový orbital,delokalizační energie,sekulární rovnice";"přednáška";"M403001";;"https://web.microsoftstream.com/video/27bada0e-f769-415f-8b06-3c0d6b288146";
"https://web.microsoftstream.com/video/64406a9f-9346-42b4-b08e-65e21294eeb3";"Další semiempirické techniky";"Petr Slavíček";"Kvantová chemie";13;"semiempirické techniky,Hückelova metoda,EHT,CNDO,INDO,ZINDO,AM1,PM3,PM6,DFTB";"přednáška";"M403001";;"https://web.microsoftstream.com/video/64406a9f-9346-42b4-b08e-65e21294eeb3";
"https://web.microsoftstream.com/video/d6343028-86ce-4475-850f-e29bbf963c08";"Vlastnosti molekul";"Petr Slavíček";"Kvantová chemie";14;"molekula,elektrické vlastnosti molekul,polarizovatelnost";"přednáška";"M403001";;"https://web.microsoftstream.com/video/d6343028-86ce-4475-850f-e29bbf963c08";
"https://web.microsoftstream.com/video/5d575e03-171c-45f7-a340-05803eb4e3f5";"Parciální náboj a řád vazby";"Petr Slavíček";"Kvantová chemie";14;"parciální náboj,řád vazby";"přednáška";"M403001";;"https://web.microsoftstream.com/video/5d575e03-171c-45f7-a340-05803eb4e3f5";
"https://web.microsoftstream.com/video/020c609e-af42-4e47-951c-f2387df6acb4";"Mezimolekulové interakce";"Petr Slavíček";"Kvantová chemie";14;"interakce,mezimolekulové interakce,náboj,dipól,disperzní interakce,Pauliho repulze";"přednáška";"M403001";;"https://web.microsoftstream.com/video/020c609e-af42-4e47-951c-f2387df6acb4";
"https://web.microsoftstream.com/video/fab1b636-d426-4f48-b956-2a5db8b371aa";"Mezimolekulové interakce: Ab initio výpočty";"Petr Slavíček";"Kvantová chemie";14;"ab inito,interkace,mezimolekulové interakce,korelované metody,superpozice,SAPT";"přednáška";"M403001";;"https://web.microsoftstream.com/video/fab1b636-d426-4f48-b956-2a5db8b371aa";
"https://web.microsoftstream.com/video/0ae0ac31-f4a2-48ef-871a-c5ceb432256b";"Kvantová chemie v roztoku";"Petr Slavíček";"Kvantová chemie";14;"roztok,mikrosolvatace,kvantová chemie,dielektrický model,polarizovatelný model kontinua,Bornova rovnice";"přednáška";"M403001";;"https://web.microsoftstream.com/video/0ae0ac31-f4a2-48ef-871a-c5ceb432256b";
"https://web.microsoftstream.com/video/9eae8bc3-7e6b-4569-809d-94325cec24e4";"Elektronově excitované stavy: TDM a FC princip";"Petr Slavíček";"Kvantová chemie";14;"excitovaný stav,elektron,TDM,FC,dipólový moment,Franckův–Condonův model";"přednáška";"M403001";;"https://web.microsoftstream.com/video/9eae8bc3-7e6b-4569-809d-94325cec24e4";
"https://web.microsoftstream.com/video/83196b36-1f5f-4a1c-a405-12005012ca85";"Elektronově excitované stavy: Kvantově-chemické metody";"Petr Slavíček";"Kvantová chemie";14;"excitovaný stav,elektron,rozdílná multiplicita,stejná multiplicita,ZINDO,odezvová metoda";"přednáška";"M403001";;"https://web.microsoftstream.com/video/83196b36-1f5f-4a1c-a405-12005012ca85";
"https://web.microsoftstream.com/video/8f3de7e4-c73c-4b14-8700-c828096b02e2";"Relativita v chemii: Úvod + Diracova rovnice";"Petr Slavíček";"Kvantová chemie";14;"Diracova rovnice,relativita";"přednáška";"M403001";;"https://web.microsoftstream.com/video/8f3de7e4-c73c-4b14-8700-c828096b02e2";
"https://web.microsoftstream.com/video/d3259062-0d2f-4774-bdc5-d6bef6375958";"Relativistické efekty: Příklady";"Petr Slavíček";"Kvantová chemie";14;"relativita,relativistické efekty,spin,skalární relativistické efekty";"přednáška";"M403001";;"https://web.microsoftstream.com/video/d3259062-0d2f-4774-bdc5-d6bef6375958";
"https://web.microsoftstream.com/video/509b369a-3b76-4d15-a8a0-d3cbca0faa74";"Relativistická kvantová chemie";"Petr Slavíček";"Kvantová chemie";14;"relaivita,4-komponentové metody,Dirac-Coulomb,Dirac-Coulomb-Breit,2-komponentové metody,pseudopotenciály";"přednáška";"M403001";;"https://web.microsoftstream.com/video/509b369a-3b76-4d15-a8a0-d3cbca0faa74";
"https://web.microsoftstream.com/video/f3e14f07-2591-43ad-b355-9a0ae4b968cd";"Epilog";"Petr Slavíček";"Kvantová chemie";14;"kvantová chemie";"přednáška";"M403001";;"https://web.microsoftstream.com/video/f3e14f07-2591-43ad-b355-9a0ae4b968cd";
"https://web.microsoftstream.com/video/8d0b4a39-cfcf-454f-9750-1d9c865c21ba";"Kořeny kvantové mechaniky";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";1;"kvantová mechanika,QM,difrakce,černé těleso,spektrum,quantum mechanics,difraction,wave,spectra";"přednáška";"M403020";;"https://web.microsoftstream.com/video/8d0b4a39-cfcf-454f-9750-1d9c865c21ba";
"https://web.microsoftstream.com/video/4a979243-d32b-4853-99a6-262766431a9c";"Anatomie vlny";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";1;"kvantová mechanika,QM,vlna,vlnová funkce,quantum mechanics,wave function";"přednáška";"M403020";;"https://web.microsoftstream.com/video/4a979243-d32b-4853-99a6-262766431a9c";
"https://web.microsoftstream.com/video/de0de52e-b1a2-46ed-a56e-32630efce91d";"Amplituda pravděpodobnosti";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";1;"kvantová mechanika,QM,quantum mechanics,pravděpodobnost,probability,probability amplitude,amplituda pravděpodobnosti";"přednáška";"M403020";;"https://web.microsoftstream.com/video/de0de52e-b1a2-46ed-a56e-32630efce91d";
"https://web.microsoftstream.com/video/a74d6852-4b04-46b9-8f7f-8c3b14b683b7";"Vlastnosti amplitudy pravděpodobnosti";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";1;"kvantová mechanika,QM,quantum mechanics,pravděpodobnost,probability,probability amplitude,amplituda pravděpodobnosti,vlnová funkce,wave function";"přednáška";"M403020";;"https://web.microsoftstream.com/video/a74d6852-4b04-46b9-8f7f-8c3b14b683b7";
"https://web.microsoftstream.com/video/d123984f-bb42-4df7-98e2-284588cf80e2";"Střední hodnota";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";2;"kvantová mechanika,QM,střední hodnota,vlnová funkce";"přednáška";"M403020";;"https://web.microsoftstream.com/video/d123984f-bb42-4df7-98e2-284588cf80e2";
"https://web.microsoftstream.com/video/d8e32187-8fff-482e-8edd-6373598a3eb2";"Operátor hybnosti";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";2;"kvantová mechanika,QM,operátor,hybnost,operátor hybnosti,vlnová funkce";"přednáška";"M403020";;"https://web.microsoftstream.com/video/d8e32187-8fff-482e-8edd-6373598a3eb2";
"https://web.microsoftstream.com/video/924a0306-2aab-450c-9bfe-7b938188ea8d";"Vlastní problém operátoru";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";2;"kvantová mechanika,QM,operátor,vlnová funkce";"přednáška";"M403020";;"https://web.microsoftstream.com/video/924a0306-2aab-450c-9bfe-7b938188ea8d";
"https://web.microsoftstream.com/video/b24e0f13-a5fa-4ec1-a597-26ca64dc62c2";"Časově závislá Schrödingerova rovnice";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";2;"kvantová mechanika,QM,Schrödingerova rovnice,časová derivace,hybnost,vlnová funkce";"přednáška";"M403020";;"https://web.microsoftstream.com/video/b24e0f13-a5fa-4ec1-a597-26ca64dc62c2";
